RECORD_TYPE,SOURCE_ROWS,UNIQUE_CLIENTS,ACCOUNTS,REPEAT_CLIENTS,REPEAT_ACCOUNTS,REPEAT_CLIENT_SHARE,OBSERVATION_START,OBSERVATION_END,OBSERVED_HORIZON_MONTHS,EXPECTED_ACTIVE_MONTHS_TRUNCATED,EXPECTED_OPEN_MONTHS_TRUNCATED,CURRENT_ACTIVE_CLIENTS,CURRENT_MONTHLY_REVENUE_RUB,CURRENT_MONTHLY_SERVICE_COST_RUB,FIXED_COST_RUB_MONTH,CURRENT_MONTHLY_PROFIT_BEFORE_ACQUISITION_RUB,BANK_IS_CURRENTLY_PROFITABLE,LTV_BEFORE_CAC_ZERO_BALANCE_RUB,PAYBACK_MONTHS_ZERO_BALANCE,UNIT_MARGIN_AFTER_CAC_ZERO_BALANCE_RUB,REQUIRED_NEW_CLIENTS_MONTH_ZERO_BALANCE,TENURE_MONTH,ELIGIBLE_ACCOUNTS,OPEN_ACCOUNTS,ACTIVE_ACCOUNTS,SURVIVAL_RATE,ACTIVE_PROBABILITY,ACTIVE_RATE_AMONG_OPEN,IS_RELIABLE_SAMPLE,NET_CONTRIBUTION_ACTIVE_SERVICE_RUB,NET_CONTRIBUTION_ALL_OPEN_SERVICE_RUB,CUM_NET_CONTRIBUTION_ACTIVE_SERVICE_RUB,CUM_NET_CONTRIBUTION_ALL_OPEN_SERVICE_RUB,CUM_MARGIN_AFTER_CAC_ACTIVE_SERVICE_RUB,CUM_MARGIN_AFTER_CAC_ALL_OPEN_SERVICE_RUB,COST_BASIS,AVERAGE_BALANCE_RUB,EXPECTED_ACTIVE_MONTHS,EXPECTED_OPEN_MONTHS,FEE_REVENUE_LTV_RUB,BALANCE_REVENUE_LTV_RUB,SERVICE_COST_LTV_RUB,MARGIN_BEFORE_CAC_RUB,UNIT_MARGIN_AFTER_CAC_RUB,REQUIRED_NEW_CLIENTS_MONTH,IS_UNIT_ECONOMICS_POSITIVE,OPEN_MONTH,ACTIVE_RATE,MONTH,CLOSED_ACCOUNTS,NEW_ACCOUNTS
SUMMARY,252001.0,20000.0,20125.0,122.0,125.0,0.0061,2024-01-01,2026-05-01,29.0,14.734205454471107,22.749557649867832,100000.0,100000000.0,50000000.0,5000000.0,45000000.0,1.0,7367.102727235553,18.0,2367.102727235553,2113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COHORT,,,498.0,,,,,,,,,,,,,,,,,,,14.0,,,312.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.6265060240963856,,,
COHORT,,,484.0,,,,,,,,,,,,,,,,,,,15.0,,,292.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.6033057851239669,,,
COHORT,,,474.0,,,,,,,,,,,,,,,,,,,16.0,,,292.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.6160337552742616,,,
COHORT,,,466.0,,,,,,,,,,,,,,,,,,,17.0,,,294.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.630901287553648,,,
COHORT,,,457.0,,,,,,,,,,,,,,,,,,,18.0,,,271.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5929978118161926,,,
COHORT,,,450.0,,,,,,,,,,,,,,,,,,,19.0,,,273.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.6066666666666667,,,
COHORT,,,444.0,,,,,,,,,,,,,,,,,,,20.0,,,261.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5878378378378378,,,
COHORT,,,439.0,,,,,,,,,,,,,,,,,,,21.0,,,260.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.592255125284738,,,
COHORT,,,430.0,,,,,,,,,,,,,,,,,,,22.0,,,266.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.6186046511627907,,,
COHORT,,,424.0,,,,,,,,,,,,,,,,,,,23.0,,,242.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5707547169811321,,,
COHORT,,,418.0,,,,,,,,,,,,,,,,,,,24.0,,,239.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5717703349282297,,,
COHORT,,,411.0,,,,,,,,,,,,,,,,,,,25.0,,,241.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5863746958637469,,,
COHORT,,,403.0,,,,,,,,,,,,,,,,,,,26.0,,,240.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5955334987593052,,,
COHORT,,,395.0,,,,,,,,,,,,,,,,,,,27.0,,,227.0,,,,,,,,,,,,,,,,,,,,,,2024-02-01,0.5746835443037974,,,
COHORT,,,678.0,,,,,,,,,,,,,,,,,,,0.0,,,401.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.5914454277286135,,,
COHORT,,,669.0,,,,,,,,,,,,,,,,,,,1.0,,,445.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6651718983557549,,,
COHORT,,,651.0,,,,,,,,,,,,,,,,,,,2.0,,,448.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6881720430107527,,,
COHORT,,,636.0,,,,,,,,,,,,,,,,,,,3.0,,,431.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6776729559748428,,,
COHORT,,,616.0,,,,,,,,,,,,,,,,,,,4.0,,,421.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6834415584415584,,,
COHORT,,,609.0,,,,,,,,,,,,,,,,,,,5.0,,,414.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6798029556650246,,,
COHORT,,,599.0,,,,,,,,,,,,,,,,,,,6.0,,,398.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.664440734557596,,,
COHORT,,,589.0,,,,,,,,,,,,,,,,,,,7.0,,,397.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6740237691001698,,,
COHORT,,,582.0,,,,,,,,,,,,,,,,,,,8.0,,,377.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.647766323024055,,,
COHORT,,,579.0,,,,,,,,,,,,,,,,,,,9.0,,,387.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6683937823834197,,,
COHORT,,,561.0,,,,,,,,,,,,,,,,,,,10.0,,,349.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6221033868092691,,,
COHORT,,,554.0,,,,,,,,,,,,,,,,,,,11.0,,,354.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6389891696750902,,,
COHORT,,,543.0,,,,,,,,,,,,,,,,,,,12.0,,,344.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6335174953959485,,,
COHORT,,,528.0,,,,,,,,,,,,,,,,,,,13.0,,,332.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6287878787878788,,,
COHORT,,,513.0,,,,,,,,,,,,,,,,,,,14.0,,,329.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6413255360623782,,,
COHORT,,,506.0,,,,,,,,,,,,,,,,,,,15.0,,,304.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6007905138339921,,,
COHORT,,,500.0,,,,,,,,,,,,,,,,,,,16.0,,,312.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.624,,,
COHORT,,,493.0,,,,,,,,,,,,,,,,,,,17.0,,,297.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6024340770791075,,,
COHORT,,,486.0,,,,,,,,,,,,,,,,,,,18.0,,,299.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6152263374485597,,,
COHORT,,,477.0,,,,,,,,,,,,,,,,,,,19.0,,,298.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6247379454926625,,,
COHORT,,,472.0,,,,,,,,,,,,,,,,,,,20.0,,,277.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.586864406779661,,,
COHORT,,,463.0,,,,,,,,,,,,,,,,,,,21.0,,,279.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6025917926565875,,,
COHORT,,,455.0,,,,,,,,,,,,,,,,,,,22.0,,,275.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.6043956043956044,,,
COHORT,,,450.0,,,,,,,,,,,,,,,,,,,23.0,,,263.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.5844444444444444,,,
COHORT,,,442.0,,,,,,,,,,,,,,,,,,,24.0,,,261.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.5904977375565611,,,
COHORT,,,428.0,,,,,,,,,,,,,,,,,,,25.0,,,252.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.5887850467289719,,,
COHORT,,,419.0,,,,,,,,,,,,,,,,,,,26.0,,,246.0,,,,,,,,,,,,,,,,,,,,,,2024-03-01,0.5871121718377088,,,
COHORT,,,665.0,,,,,,,,,,,,,,,,,,,0.0,,,369.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.5548872180451128,,,
COHORT,,,658.0,,,,,,,,,,,,,,,,,,,1.0,,,459.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6975683890577508,,,
COHORT,,,639.0,,,,,,,,,,,,,,,,,,,2.0,,,445.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6964006259780907,,,
COHORT,,,622.0,,,,,,,,,,,,,,,,,,,3.0,,,432.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6945337620578779,,,
COHORT,,,612.0,,,,,,,,,,,,,,,,,,,4.0,,,421.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6879084967320261,,,
COHORT,,,602.0,,,,,,,,,,,,,,,,,,,5.0,,,413.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.686046511627907,,,
COHORT,,,590.0,,,,,,,,,,,,,,,,,,,6.0,,,403.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6830508474576271,,,
COHORT,,,575.0,,,,,,,,,,,,,,,,,,,7.0,,,384.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6678260869565218,,,
COHORT,,,561.0,,,,,,,,,,,,,,,,,,,8.0,,,374.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6666666666666666,,,
COHORT,,,552.0,,,,,,,,,,,,,,,,,,,9.0,,,367.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6648550724637681,,,
COHORT,,,539.0,,,,,,,,,,,,,,,,,,,10.0,,,363.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.673469387755102,,,
COHORT,,,532.0,,,,,,,,,,,,,,,,,,,11.0,,,348.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6541353383458647,,,
COHORT,,,518.0,,,,,,,,,,,,,,,,,,,12.0,,,330.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.637065637065637,,,
COHORT,,,506.0,,,,,,,,,,,,,,,,,,,13.0,,,315.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6225296442687747,,,
COHORT,,,501.0,,,,,,,,,,,,,,,,,,,14.0,,,327.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6526946107784432,,,
COHORT,,,493.0,,,,,,,,,,,,,,,,,,,15.0,,,314.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6369168356997972,,,
COHORT,,,492.0,,,,,,,,,,,,,,,,,,,16.0,,,298.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6056910569105691,,,
COHORT,,,486.0,,,,,,,,,,,,,,,,,,,17.0,,,290.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.5967078189300411,,,
COHORT,,,476.0,,,,,,,,,,,,,,,,,,,18.0,,,290.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6092436974789915,,,
COHORT,,,468.0,,,,,,,,,,,,,,,,,,,19.0,,,283.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6047008547008547,,,
COHORT,,,463.0,,,,,,,,,,,,,,,,,,,20.0,,,285.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6155507559395248,,,
COHORT,,,455.0,,,,,,,,,,,,,,,,,,,21.0,,,267.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.5868131868131868,,,
COHORT,,,442.0,,,,,,,,,,,,,,,,,,,22.0,,,247.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.5588235294117647,,,
COHORT,,,429.0,,,,,,,,,,,,,,,,,,,23.0,,,246.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.5734265734265734,,,
COHORT,,,418.0,,,,,,,,,,,,,,,,,,,24.0,,,252.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6028708133971292,,,
COHORT,,,408.0,,,,,,,,,,,,,,,,,,,25.0,,,247.0,,,,,,,,,,,,,,,,,,,,,,2024-04-01,0.6053921568627451,,,
COHORT,,,580.0,,,,,,,,,,,,,,,,,,,0.0,,,323.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.5568965517241379,,,
COHORT,,,573.0,,,,,,,,,,,,,,,,,,,1.0,,,415.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.7242582897033158,,,
COHORT,,,553.0,,,,,,,,,,,,,,,,,,,2.0,,,385.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6962025316455697,,,
COHORT,,,541.0,,,,,,,,,,,,,,,,,,,3.0,,,383.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.7079482439926063,,,
COHORT,,,529.0,,,,,,,,,,,,,,,,,,,4.0,,,388.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.7334593572778828,,,
COHORT,,,513.0,,,,,,,,,,,,,,,,,,,5.0,,,356.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6939571150097466,,,
COHORT,,,502.0,,,,,,,,,,,,,,,,,,,6.0,,,351.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6992031872509961,,,
COHORT,,,496.0,,,,,,,,,,,,,,,,,,,7.0,,,346.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6975806451612904,,,
COHORT,,,488.0,,,,,,,,,,,,,,,,,,,8.0,,,332.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.680327868852459,,,
COHORT,,,482.0,,,,,,,,,,,,,,,,,,,9.0,,,323.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6701244813278008,,,
COHORT,,,470.0,,,,,,,,,,,,,,,,,,,10.0,,,313.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6659574468085107,,,
COHORT,,,463.0,,,,,,,,,,,,,,,,,,,11.0,,,308.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6652267818574514,,,
COHORT,,,457.0,,,,,,,,,,,,,,,,,,,12.0,,,309.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6761487964989059,,,
COHORT,,,449.0,,,,,,,,,,,,,,,,,,,13.0,,,300.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6681514476614699,,,
COHORT,,,446.0,,,,,,,,,,,,,,,,,,,14.0,,,296.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6636771300448431,,,
COHORT,,,443.0,,,,,,,,,,,,,,,,,,,15.0,,,280.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6320541760722348,,,
COHORT,,,437.0,,,,,,,,,,,,,,,,,,,16.0,,,280.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6407322654462243,,,
COHORT,,,435.0,,,,,,,,,,,,,,,,,,,17.0,,,274.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6298850574712643,,,
COHORT,,,425.0,,,,,,,,,,,,,,,,,,,18.0,,,275.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6470588235294118,,,
COHORT,,,423.0,,,,,,,,,,,,,,,,,,,19.0,,,280.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6619385342789598,,,
COHORT,,,417.0,,,,,,,,,,,,,,,,,,,20.0,,,256.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6139088729016786,,,
COHORT,,,410.0,,,,,,,,,,,,,,,,,,,21.0,,,257.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6268292682926829,,,
COHORT,,,401.0,,,,,,,,,,,,,,,,,,,22.0,,,247.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6159600997506235,,,
COHORT,,,395.0,,,,,,,,,,,,,,,,,,,23.0,,,254.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6430379746835443,,,
COHORT,,,389.0,,,,,,,,,,,,,,,,,,,24.0,,,236.0,,,,,,,,,,,,,,,,,,,,,,2024-05-01,0.6066838046272494,,,
COHORT,,,593.0,,,,,,,,,,,,,,,,,,,0.0,,,347.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.5851602023608768,,,
COHORT,,,585.0,,,,,,,,,,,,,,,,,,,1.0,,,448.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.7658119658119659,,,
COHORT,,,569.0,,,,,,,,,,,,,,,,,,,2.0,,,415.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.7293497363796133,,,
COHORT,,,554.0,,,,,,,,,,,,,,,,,,,3.0,,,399.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.720216606498195,,,
COHORT,,,539.0,,,,,,,,,,,,,,,,,,,4.0,,,386.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.7161410018552876,,,
COHORT,,,534.0,,,,,,,,,,,,,,,,,,,5.0,,,376.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.704119850187266,,,
COHORT,,,527.0,,,,,,,,,,,,,,,,,,,6.0,,,365.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6925996204933587,,,
COHORT,,,511.0,,,,,,,,,,,,,,,,,,,7.0,,,350.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.684931506849315,,,
COHORT,,,503.0,,,,,,,,,,,,,,,,,,,8.0,,,346.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6878727634194831,,,
COHORT,,,495.0,,,,,,,,,,,,,,,,,,,9.0,,,348.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.703030303030303,,,
COHORT,,,481.0,,,,,,,,,,,,,,,,,,,10.0,,,335.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6964656964656964,,,
COHORT,,,472.0,,,,,,,,,,,,,,,,,,,11.0,,,309.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6546610169491526,,,
COHORT,,,467.0,,,,,,,,,,,,,,,,,,,12.0,,,323.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6916488222698073,,,
COHORT,,,463.0,,,,,,,,,,,,,,,,,,,13.0,,,312.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.673866090712743,,,
COHORT,,,459.0,,,,,,,,,,,,,,,,,,,14.0,,,304.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6623093681917211,,,
COHORT,,,453.0,,,,,,,,,,,,,,,,,,,15.0,,,297.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6556291390728477,,,
COHORT,,,443.0,,,,,,,,,,,,,,,,,,,16.0,,,281.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6343115124153499,,,
COHORT,,,436.0,,,,,,,,,,,,,,,,,,,17.0,,,286.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6559633027522935,,,
COHORT,,,426.0,,,,,,,,,,,,,,,,,,,18.0,,,282.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6619718309859155,,,
COHORT,,,415.0,,,,,,,,,,,,,,,,,,,19.0,,,252.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6072289156626506,,,
COHORT,,,408.0,,,,,,,,,,,,,,,,,,,20.0,,,251.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6151960784313726,,,
COHORT,,,399.0,,,,,,,,,,,,,,,,,,,21.0,,,256.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6416040100250626,,,
COHORT,,,395.0,,,,,,,,,,,,,,,,,,,22.0,,,251.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6354430379746835,,,
COHORT,,,389.0,,,,,,,,,,,,,,,,,,,23.0,,,250.0,,,,,,,,,,,,,,,,,,,,,,2024-06-01,0.6426735218508998,,,
COHORT,,,644.0,,,,,,,,,,,,,,,,,,,0.0,,,380.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.5900621118012422,,,
COHORT,,,639.0,,,,,,,,,,,,,,,,,,,1.0,,,458.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.7167449139280125,,,
COHORT,,,627.0,,,,,,,,,,,,,,,,,,,2.0,,,450.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.7177033492822966,,,
COHORT,,,613.0,,,,,,,,,,,,,,,,,,,3.0,,,445.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.7259380097879282,,,
COHORT,,,601.0,,,,,,,,,,,,,,,,,,,4.0,,,430.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.7154742096505824,,,
COHORT,,,590.0,,,,,,,,,,,,,,,,,,,5.0,,,411.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6966101694915254,,,
COHORT,,,576.0,,,,,,,,,,,,,,,,,,,6.0,,,381.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6614583333333334,,,
COHORT,,,565.0,,,,,,,,,,,,,,,,,,,7.0,,,388.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6867256637168142,,,
COHORT,,,555.0,,,,,,,,,,,,,,,,,,,8.0,,,368.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6630630630630631,,,
COHORT,,,549.0,,,,,,,,,,,,,,,,,,,9.0,,,375.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6830601092896175,,,
COHORT,,,543.0,,,,,,,,,,,,,,,,,,,10.0,,,349.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6427255985267035,,,
COHORT,,,537.0,,,,,,,,,,,,,,,,,,,11.0,,,367.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6834264432029795,,,
COHORT,,,527.0,,,,,,,,,,,,,,,,,,,12.0,,,345.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6546489563567363,,,
COHORT,,,518.0,,,,,,,,,,,,,,,,,,,13.0,,,349.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6737451737451737,,,
COHORT,,,512.0,,,,,,,,,,,,,,,,,,,14.0,,,326.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.63671875,,,
COHORT,,,500.0,,,,,,,,,,,,,,,,,,,15.0,,,325.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.65,,,
COHORT,,,490.0,,,,,,,,,,,,,,,,,,,16.0,,,307.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6265306122448979,,,
COHORT,,,483.0,,,,,,,,,,,,,,,,,,,17.0,,,314.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.650103519668737,,,
COHORT,,,478.0,,,,,,,,,,,,,,,,,,,18.0,,,300.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6276150627615062,,,
COHORT,,,469.0,,,,,,,,,,,,,,,,,,,19.0,,,297.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6332622601279317,,,
COHORT,,,462.0,,,,,,,,,,,,,,,,,,,20.0,,,307.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6645021645021645,,,
COHORT,,,452.0,,,,,,,,,,,,,,,,,,,21.0,,,303.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6703539823008849,,,
COHORT,,,445.0,,,,,,,,,,,,,,,,,,,22.0,,,280.0,,,,,,,,,,,,,,,,,,,,,,2024-07-01,0.6292134831460674,,,
COHORT,,,663.0,,,,,,,,,,,,,,,,,,,0.0,,,386.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.5822021116138764,,,
COHORT,,,654.0,,,,,,,,,,,,,,,,,,,1.0,,,457.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6987767584097859,,,
COHORT,,,635.0,,,,,,,,,,,,,,,,,,,2.0,,,438.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6897637795275591,,,
COHORT,,,620.0,,,,,,,,,,,,,,,,,,,3.0,,,427.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6887096774193548,,,
COHORT,,,607.0,,,,,,,,,,,,,,,,,,,4.0,,,436.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.7182866556836903,,,
COHORT,,,589.0,,,,,,,,,,,,,,,,,,,5.0,,,396.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6723259762308998,,,
COHORT,,,573.0,,,,,,,,,,,,,,,,,,,6.0,,,377.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6579406631762653,,,
COHORT,,,556.0,,,,,,,,,,,,,,,,,,,7.0,,,373.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.670863309352518,,,
COHORT,,,551.0,,,,,,,,,,,,,,,,,,,8.0,,,368.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6678765880217786,,,
COHORT,,,543.0,,,,,,,,,,,,,,,,,,,9.0,,,363.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6685082872928176,,,
COHORT,,,541.0,,,,,,,,,,,,,,,,,,,10.0,,,362.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6691312384473198,,,
COHORT,,,536.0,,,,,,,,,,,,,,,,,,,11.0,,,348.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6492537313432836,,,
COHORT,,,526.0,,,,,,,,,,,,,,,,,,,12.0,,,342.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6501901140684411,,,
COHORT,,,521.0,,,,,,,,,,,,,,,,,,,13.0,,,333.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6391554702495201,,,
COHORT,,,511.0,,,,,,,,,,,,,,,,,,,14.0,,,328.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6418786692759295,,,
COHORT,,,504.0,,,,,,,,,,,,,,,,,,,15.0,,,325.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6448412698412699,,,
COHORT,,,500.0,,,,,,,,,,,,,,,,,,,16.0,,,332.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.664,,,
COHORT,,,494.0,,,,,,,,,,,,,,,,,,,17.0,,,306.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6194331983805668,,,
COHORT,,,480.0,,,,,,,,,,,,,,,,,,,18.0,,,313.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6520833333333333,,,
COHORT,,,473.0,,,,,,,,,,,,,,,,,,,19.0,,,302.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.638477801268499,,,
COHORT,,,461.0,,,,,,,,,,,,,,,,,,,20.0,,,304.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6594360086767896,,,
COHORT,,,445.0,,,,,,,,,,,,,,,,,,,21.0,,,279.0,,,,,,,,,,,,,,,,,,,,,,2024-08-01,0.6269662921348315,,,
COHORT,,,624.0,,,,,,,,,,,,,,,,,,,0.0,,,381.0,,,,,,,,,,,,,,,,,,,,,,2024-09-01,0.6105769230769231,,,
